央视频道,#genre#
Mediacorp Suria,https://api.btbt.im/live?id=mediacorp-suria
Mediacorp Vasantham,https://api.btbt.im/live?id=mediacorp-vasantham
Gem,https://api.btbt.im/live?id=gem
GlobalTrekker,https://api.btbt.im/live?id=globaltrekker
DramaSangat,https://api.btbt.im/live?id=dramasangat
SunTV,https://api.btbt.im/live?id=suntv
SunMusic,https://api.btbt.im/live?id=sunmusic
SunNews,https://api.btbt.im/live?id=sunnews
AwesomeTV,https://api.btbt.im/live?id=awesometv
DidikTV7,https://api.btbt.im/live?id=didiktv7
Adithya,https://api.btbt.im/live?id=adithya
KTVHD,https://api.btbt.im/live?id=ktvhd
SunLife,https://api.btbt.im/live?id=sunlife
StarVijay,https://api.btbt.im/live?id=starvijay
ColorsTamil,https://api.btbt.im/live?id=colorstamil
ZeeTamil,https://api.btbt.im/live?id=zeetamil
ZeeCinemaHD,https://api.btbt.im/live?id=zeecinemahd
Boo,https://api.btbt.im/live?id=boo
MTVLive,https://api.btbt.im/live?id=mtvlive
Bernama,https://api.btbt.im/live?id=bernama
Moonbug,https://api.btbt.im/live?id=moonbug
新加坡StarHub系列,#genre#
Hub都会,https://api.btbt.im/live?id=HubECity
Hub娱家,https://api.btbt.im/live?id=HubVVDrama
HubSports 1,https://api.btbt.im/live?id=hubsports1
HubSports2,https://api.btbt.im/live?id=hubsports2
HubSports3,https://api.btbt.im/live?id=hubsports3
HubSport4,https://api.btbt.im/live?id=hubsports4
HubSports Plus,https://api.btbt.im/live?id=hubsports-plus
Hub Premier 1,https://api.btbt.im/live?id=hubpremier1
HubPremier2,https://api.btbt.im/live?id=hubpremier2
HubPremier3,https://api.btbt.im/live?id=hubpremier3
HubPremier 4,https://api.btbt.im/live?id=hubpremier4
HubPremier 5,https://api.btbt.im/live?id=hubpremier5
Hub Sensasi,https://api.btbt.im/live?id=hub-sensasi
tvn HD,https://api.btbt.im/live?id=tvnhd
AstroWarna Hub版,https://api.btbt.im/live?id=astro-warna-hub
ONEMalay,https://api.btbt.im/live?id=one-malay
马来西亚Astro系列,#genre#
Astro AEC,https://api.btbt.im/live?id=astro-aec
Astro 欢喜台,https://api.btbt.im/live?id=astro-huaheedai
Astro SuperSport,https://api.btbt.im/live?id=super-sports1
Astro SuperSport 2,https://api.btbt.im/live?id=super-sports2
Astro SuperSport 3,https://api.btbt.im/live?id=super-sports3
Astro SuperSport 4,https://api.btbt.im/live?id=super-sports4
Arena Bola,https://api.btbt.im/live?id=arena-bola
Arena Bola2,https://api.btbt.im/live?id=arena-bola2
Astro 爱奇艺,https://api.btbt.im/live?id=astro-iqiyi
Astro AOD 311 国语,https://api.btbt.im/live?id=astro-aod
Astro AOD 311 粤语,https://api.btbt.im/live?id=astro-aod-311-hk
Astro QJ,https://api.btbt.im/live?id=astro-quanjia
Astro Awani,https://api.btbt.im/live?id=astro-awani
Astro Arena HD,https://api.btbt.im/live?id=astro-arena-hd
Astro Arena 2,https://api.btbt.im/live?id=astro-arena2
Astro Citra,https://api.btbt.im/live?id=astro-citra
Astro Prima,https://api.btbt.im/live?id=astro-prima
Astro Aura,https://api.btbt.im/live?id=astro-aura
Astro RIA,https://api.btbt.im/live?id=astro-ria
Astro ONE,https://api.btbt.im/live?id=astro-one
AstroPremier,https://api.btbt.im/live?id=astropremier
Astro Ceria,https://api.btbt.im/live?id=astro-ceria
Astro Vaanavil,https://api.btbt.im/live?id=astro-vaanavil
Astro Vinmeen,https://api.btbt.im/live?id=astro-vinmeen
Astro Warna,https://api.btbt.im/live?id=astro-warna
Astro Vellithirai,https://api.btbt.im/live?id=astro-vellithirai
Astro Rania,https://api.btbt.im/live?id=astro-rania
Astro Oasis,https://api.btbt.im/live?id=astro-oasis
Astro TUTOR TV,https://api.btbt.im/live?id=astro-tutor-tv
Astro GolfChannel,https://api.btbt.im/live?id=astro-golfchannel
体育竞技,#genre#
beIN Sports,https://api.btbt.im/live?id=beinsports
beIN Sports 2,https://api.btbt.im/live?id=beinsports2
beIN Sports 3,https://api.btbt.im/live?id=beinsports3
ELTA 体育-1,https://api.btbt.im/live?id=elta-sport1
ELTA 体育-2,https://api.btbt.im/live?id=elta-sport2
ELTA 体育-3,https://api.btbt.im/live?id=elta-sport3
ELTA体育4台,https://api.btbt.im/live?id=elta-sport4
博斯网球,https://api.btbt.im/live?id=sportcast-tennis
博斯运动-1,https://api.btbt.im/live?id=sportcast1
博斯运动-2,https://api.btbt.im/live?id=sportcast2
博斯无限,https://api.btbt.im/live?id=sportcast-wx
博斯高球-1,https://api.btbt.im/live?id=sportcast-golf1
博斯高球-2,https://api.btbt.im/live?id=sportcast-golf2
博斯魅力,https://api.btbt.im/live?id=sportcast-meili
ESPN,https://api.btbt.im/live?id=espn
ESPN 2,https://api.btbt.im/live?id=espn2
ESPN 3,https://api.btbt.im/live?id=espn3
ESPN 4,https://api.btbt.im/live?id=espn4
myTV SUPER直播足球1台,https://api.btbt.im/live?id=mytv-super-soccer1
myTV SUPER直播足球2台,https://api.btbt.im/live?id=mytv-super-soccer2
myTV SUPER直播足球3台,https://api.btbt.im/live?id=mytv-super-soccer3
myTV SUPER直播足球4台,https://api.btbt.im/live?id=mytv-super-soccer4
myTV SUPER 18,https://api.btbt.im/live?id=mytvsuper-18
纬来体育,https://api.btbt.im/live?id=videoland-sport
NBA,https://api.btbt.im/live?id=nba
WWE,https://api.btbt.im/live?id=wwe
DAZN 1,https://api.btbt.im/live?id=eleven-sport1
DAZN 2,https://api.btbt.im/live?id=eleven-sport2
Eurosports-1,https://api.btbt.im/live?id=eurosports-1
SPOTV,https://api.btbt.im/live?id=spotv
SPOTV-2,https://api.btbt.im/live?id=spotv2
时尚运动 X,https://api.btbt.im/live?id=ssydx
GINX Esports TV,https://api.btbt.im/live?id=ginx-esports
Tech Storm,https://api.btbt.im/live?id=tech-storm
TRACE Sport Stars,https://api.btbt.im/live?id=trace-sport-stars
W-Sport,https://api.btbt.im/live?id=w-sport
PremierSports,https://api.btbt.im/live?id=premiersports
智林体育台,https://api.btbt.im/live?id=zl-sports
欧美频道,#genre#
新时代电视,https://api.btbt.im/live?id=fairchildtv
新时代电视二台,https://api.btbt.im/live?id=fairchildtv2
城市电视,https://api.btbt.im/live?id=talentvisiontv
HBO HD,https://api.btbt.im/live?id=hbo-hd
HBO Hits HD,https://api.btbt.im/live?id=hbo-hits-hd
HBO Family HD,https://api.btbt.im/live?id=hbo-family
HBO Signature HD,https://api.btbt.im/live?id=hbo-signature
Cinemax,https://api.btbt.im/live?id=cinemax
CNN International,https://api.btbt.im/live?id=cnn-international
好莱坞电影,https://api.btbt.im/live?id=hollywood-movie
ROCK Action,https://api.btbt.im/live?id=rock-action
ROCK Entertainment,https://api.btbt.im/live?id=rock-entertaiment
Bloomberg,https://api.btbt.im/live?id=bloomberg
amc 最爱电影,https://api.btbt.im/live?id=amc-movie
美国中文电视,https://api.btbt.im/live?id=sinovision
Lifetime 娱乐频道,https://api.btbt.im/live?id=lifetime
HLN,https://api.btbt.im/live?id=cnn-hln
fun 探索娱乐台,https://api.btbt.im/live?id=festival4k
Euronews,https://api.btbt.im/live?id=euronews
MyCinema Europe HD,https://api.btbt.im/live?id=mycinema-europe
VOA 美国之音,https://api.btbt.im/live?id=voa
DW 德国之声,https://api.btbt.im/live?id=dw
CNN,https://api.btbt.im/live?id=cnn
ABC News,https://api.btbt.im/live?id=abc-news
BBC World News,https://api.btbt.im/live?id=bbc-world-news
CNBC,https://api.btbt.im/live?id=cnbc
大陆地方,#genre#
上海都市,https://api.btbt.im/live?id=shds
上海新闻,https://api.btbt.im/live?id=shxw
五星体育,https://api.btbt.im/live?id=wxty
劲爆体育,https://api.btbt.im/live?id=jbty
广东体育,https://api.btbt.im/live?id=gdty
第一财经,https://api.btbt.im/live?id=yicai
辽宁体育,https://api.btbt.im/live?id=lnty
天津体育,https://api.btbt.im/live?id=tjty
广东珠江,https://api.btbt.im/live?id=gdzj
河南梨园,https://api.btbt.im/live?id=hnly
辽宁都市,https://api.btbt.im/live?id=lnds
辽宁影视,https://api.btbt.im/live?id=lnys
黑龙江都市,https://api.btbt.im/live?id=hljds
广州综合,https://api.btbt.im/live?id=gzzh
广州影视,https://api.btbt.im/live?id=gzys
广州竞赛,https://api.btbt.im/live?id=gzjs
广东影视,https://api.btbt.im/live?id=gdys
广东新闻,https://api.btbt.im/live?id=gdxw
广东民生,https://api.btbt.im/live?id=gdms
广东少儿,https://api.btbt.im/live?id=gdse
少儿动画,#genre#
迪士尼频道,https://api.btbt.im/live?id=disney
Animax 卡通,https://api.btbt.im/live?id=animax-cartoon
DreamWorks 梦工厂动画,https://api.btbt.im/live?id=dreamworks
小尼克频道,https://api.btbt.im/live?id=nick-jr
尼克儿童频道,https://api.btbt.im/live?id=nickelodeon
MOMO 亲子台,https://api.btbt.im/live?id=momo-kids
东森幼幼台,https://api.btbt.im/live?id=ebc-yoyo
CN卡通,https://api.btbt.im/live?id=cn-cartoon
靖天卡通台,https://api.btbt.im/live?id=jtkt
靖天育乐台,https://api.btbt.im/live?id=jtyl
i-Fun 动漫台,https://api.btbt.im/live?id=i-fun
ELTV生活英語台,https://api.btbt.im/live?id=eltv
Boomerang HD,https://api.btbt.im/live?id=boomerang-hd
靖洋卡通 NiceBingo,https://api.btbt.im/live?id=nice-bingo
达文西频道,https://api.btbt.im/live?id=da-vinci
人文旅游自然,#genre#
探索频道,https://api.btbt.im/live?id=discovery
探索科学频道,https://api.btbt.im/live?id=discovery-sci
探索亚洲频道,https://api.btbt.im/live?id=discovery-asia
DMAX,https://api.btbt.im/live?id=dmax
History 频道,https://api.btbt.im/live?id=history
History-2 频道,https://api.btbt.im/live?id=history-2
Love Nature,https://api.btbt.im/live?id=love-nature
国家地理 野生频道,https://api.btbt.im/live?id=natgeo-wild
民视旅游,https://api.btbt.im/live?id=ftv-travel
美食星球频道,https://api.btbt.im/live?id=food-planet
EYE 旅游台,https://api.btbt.im/live?id=eye-travel
ELTA 生活旅游台,https://api.btbt.im/live?id=elta-lifetravel
车迷TV,https://api.btbt.im/live?id=motorvision
动物星球频道,https://api.btbt.im/live?id=animal-planet
TLC 旅游生活頻道,https://api.btbt.im/live?id=tlc
亚洲旅游台,https://api.btbt.im/live?id=asia-travel
Asian Food Network,https://api.btbt.im/live?id=asian-food-network
CI 罪案侦查频道,https://api.btbt.im/live?id=ci
滚动力 rollor,https://api.btbt.im/live?id=rollor
LUXE TV Channel,https://api.btbt.im/live?id=luxe-tv
日韩频道,#genre#
NHK General,https://api.btbt.im/live?id=nhk-g
NHK Education,https://api.btbt.im/live?id=nhk-e
日本电视台,https://api.btbt.im/live?id=nippon-tv
TBS TV,https://api.btbt.im/live?id=tbs-tv
富士电视台,https://api.btbt.im/live?id=fujitv
朝日电视台,https://api.btbt.im/live?id=tv-asahi
东京电视台,https://api.btbt.im/live?id=tv-tokyo
JSPORTS 1,https://api.btbt.im/live?id=jsports1
JSPORTS 2,https://api.btbt.im/live?id=jsports2
JSPORTS 3,https://api.btbt.im/live?id=jsports3
JSPORTS 4,https://api.btbt.im/live?id=jsports4
KBS 1,https://api.btbt.im/live?id=kbs-1
KBS 2,https://api.btbt.im/live?id=kbs-2
KBS Drama,https://api.btbt.im/live?id=kbs-drama
KBS Story,https://api.btbt.im/live?id=kbs-story
KBS Life,https://api.btbt.im/live?id=kbs-life
KBS Joy,https://api.btbt.im/live?id=kbs-joy
KBS Kids,https://api.btbt.im/live?id=kbs-kids
KBSWorld,https://api.btbt.im/live?id=kbsworld
KBS NEWS,https://api.btbt.im/live?id=kbs-news
SBS,https://api.btbt.im/live?id=sbs
SBS Plus,https://api.btbt.im/live?id=sbs-plus
SBS funE,https://api.btbt.im/live?id=sbs-fune
SBS M,https://api.btbt.im/live?id=sbs-m

奥运2024频道,#genre#
ELTA奥运1台,https://api.btbt.im/live?id=elta-oly1
ELTA奥运2台,https://api.btbt.im/live?id=elta-oly2
ELTA奥运3台,https://api.btbt.im/live?id=elta-oly3
ELTA奥运4台,https://api.btbt.im/live?id=elta-oly4
ELTA奥运5台,https://api.btbt.im/live?id=elta-oly5
ELTA奥运6台,https://api.btbt.im/live?id=elta-oly6
ELTA奥运7台,https://api.btbt.im/live?id=elta-oly7
Astro OLY 1,https://api.btbt.im/live?id=astro-oly1
Astro OLY 2,https://api.btbt.im/live?id=astro-oly2
Astro OLY 3,https://api.btbt.im/live?id=astro-oly3
Astro OLY 4,https://api.btbt.im/live?id=astro-oly4
Astro OLY 5,https://api.btbt.im/live?id=astro-oly5
MyTVSuper奥运801,https://api.btbt.im/live?id=mytvsuper-oly801
MyTVSuper奥运802,https://api.btbt.im/live?id=mytvsuper-oly802
MyTVSuper奥运803,https://api.btbt.im/live?id=mytvsuper-oly803
MyTVSuper奥运804,https://api.btbt.im/live?id=mytvsuper-oly804
MyTVSuper奥运805,https://api.btbt.im/live?id=mytvsuper-oly805
MyTVSuper奥运806,https://api.btbt.im/live?id=mytvsuper-oly806
MyTVSuper奥运807,https://api.btbt.im/live?id=mytvsuper-oly807
MyTVSuper奥运808,https://api.btbt.im/live?id=mytvsuper-oly808
MyTVSuper奥运809,https://api.btbt.im/live?id=mytvsuper-oly809
MyTVSuper奥运810,https://api.btbt.im/live?id=mytvsuper-oly810
MyTVSuper奥运811,https://api.btbt.im/live?id=mytvsuper-oly811
MyTVSuper奥运812,https://api.btbt.im/live?id=mytvsuper-oly812
MyTVSuper奥运813,https://api.btbt.im/live?id=mytvsuper-oly813
MyTVSuper奥运814,https://api.btbt.im/live?id=mytvsuper-oly814
MyTVSuper奥运815,https://api.btbt.im/live?id=mytvsuper-oly815
MyTVSuper奥运816,https://api.btbt.im/live?id=mytvsuper-oly816
MyTVSuper奥运817,https://api.btbt.im/live?id=mytvsuper-oly817
戲劇,#genre#
TVBS台劇台,http://4gtv.mumi.rip:9877/285/4gtv-live088/index.m3u8
公視戲劇,http://4gtv.mumi.rip:9877/7/4gtv-4gtv042/index.m3u8
三立戲劇,http://61.221.215.25:8800/hls/41/index.m3u8
龍華偶像台,http://4gtv.mumi.rip:9877/296/litv-longturn12/index.m3u8
民視影劇台,http://4gtv.mumi.rip:9877/24/litv-ftv09/index.m3u8
龍華戲劇台,http://4gtv.mumi.rip:9877/23/litv-longturn18/index.m3u8
龍華日韓台,http://4gtv.mumi.rip:9877/28/litv-longturn11/index.m3u8
金光布袋戲,http://4gtv.mumi.rip:9877/236/4gtv-live144/index.m3u8
霹靂布袋戲,http://4gtv.mumi.rip:9877/301/4gtv-live145/index.m3u8
靖天戲劇台,http://4gtv.mumi.rip:9877/116/4gtv-4gtv058/index.m3u8
靖洋戲劇台,http://4gtv.mumi.rip:9877/118/4gtv-4gtv045/index.m3u8
戲劇免費看 1台,http://4gtv.mumi.rip:9877/270/4gtv-live010/index.m3u8
戲劇免費看 2台,http://4gtv.mumi.rip:9877/244/4gtv-live006/index.m3u8
八大戲劇,http://61.221.215.25:8800/hls/39/index.m3u8

MTV,#genre#
日本 MTV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs18
日本 Music Japan TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=cs06
日本 Space Shower TV,http://cdns.jp-primehome.com:8000/zhongying/live/playlist.m3u8?cid=bs26
The K-POP,https://www.youtube.com/watch?v=JVocS7Yftw8
MTV Live HD 音樂頻道,http://4gtv.mumi.rip:9877/213/4gtv-live025/index.m3u8
電影原聲台CMusic,http://4gtv.mumi.rip:9877/218/4gtv-live031/index.m3u8
TRACE Urban音樂,http://4gtv.mumi.rip:9877/78/4gtv-4gtv082/index.m3u8
fun探索娛樂台,http://4gtv.mumi.rip:9877/274/4gtv-live011/index.m3u8
Mezzo 音樂Live HD,http://4gtv.mumi.rip:9877/79/4gtv-4gtv083/index.m3u8
ROCK Entertainment,http://4gtv.mumi.rip:9877/275/4gtv-live080/index.m3u8
CLASSICA 古典樂,http://4gtv.mumi.rip:9877/80/4gtv-4gtv059/index.m3u8


時尚,#genre#
全球時尚 Global Fashion Channel,https://pubgfc.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/playlist.m3u8
法國時尚,http://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
Fashion TV HD,https://fashiontv-fashiontv-1-eu.rakuten.wurl.tv/playlist.m3u8
[港•澳•台],#genre#



香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
凤凰香港,https://vdse.bdstatic.com//21684152dde6c7c43bcb74f4ec44cf76.mp4?authorization=bce-auth-v1%2F40f207e648424f47b2e3dfbb1014b1a5%2F2024-03-14T18%3A00%3A38Z%2F-1%2Fhost%2Fe3fa4e39b578e1ea6a3570ace8d7bb350e84bef4f5150e572039613c5bd931a0
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4 
翡翠台,http://php.jdshipin.com:8880/PLTV/iptv.php?id=fct3
无线新闻,http://live.cooltv.top/tv/tvb.php?id=2&hq
翡翠台,http://php.jdshipin.com:8880/TVOD/iptv.php?id=fct4
HOY 77,http://223.244.26.190:8082/hoy77-盗源可耻/易發TV专用/hls.m3u8


星空卫视,http://192.144.216.117:57890/hls/startv.m3u8#http://183.234.34.236:8923/live1125.m3u8


香港C+,http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/index.m3u8
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
香港33台,https://rthktv33-live.akamaized.net/hls/live/2101641/RTHKTV33/stream03/streamPlaylist.m3u8
香港34台,https://rthktv34-live.akamaized.net/hls/live/2101642/RTHKTV34/stream02/streamPlaylist.m3u8
耀才财经,https://v3.mediacast.hk/webcast/bshdlive-pc/chunklist_w99771165.m3u8
耀才财经,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
香港凤凰,http://116.162.6.192/1.v.smtcdns.net/qctv.fengshows.cn/live/0701phk72.m3u8
新闻综合,http://tvdrs.wsrtv.com.cn:8100/channellive/ch1.flv
番薯音乐,http://61.216.67.119:1935/TWHG/E1/chunklist_w705811302.m3u
好消息,https://epg.pw/stream/797529276770285bb5212acd5798702e0db85532c78121a94f600759dec5dabf.m3u8

TVB经典台,http://159.75.251.107/php1/yy.php?id=1382736886
TVB功夫台,http://data.3g.yy.com/live/hls/1355002394/1355002394#https://edge6a.v2h-cdn.com/asia_action/asia_action.stream/chunklist.m3u8




台视新闻,https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv051#http://tv.tvbox6.icu/tv/ttvnews.m3u8#http://80story.us.to:8073/live.m3u8?c=61#http://tv.q1.cm/stream/96afb8d6fa20bb65a774f91d5caa60abc507e35ade518c7992f5f652cadd0914.m3u8#https://live.wcetv.com/hls/master-ttvnews.m3u8#http://tvbox6.icu/tv/ttvnews.m3u8#https://py.doube.eu.org/tv/xingshijie/getUrl/ttv-news/index.m3u8
台视财经,https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv056
华视新闻,https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv052#https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv041
民视第一,https://py.doube.eu.org/tv/xingshijie/getUrl/ftv-one/index.m3u8#http://tv.tvbox6.icu/tv/tw9.php?id=4
民视旅游,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-ftv07#http://37.27.111.214:8080/live/82/hls.m3u8#https://py.doube.eu.org/tv/xingshijie/getUrl/ftv-travel/index.m3u8
民视综艺,https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv004#http://37.27.111.214:8080/live/67/hls.m3u8#https://py.doube.eu.org/tv/xingshijie/getUrl/ftv-reality/index.m3u8
民视影剧,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-ftv09#https://py.doube.eu.org/tv/xingshijie/getUrl/ftv-drama/index.m3u8
民视新闻,https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv042#http://80story.us.to:8073/live.m3u8?c=69#http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8504/.m3u8#https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-ftv13#http://zw9999.cnstream.top:80/play/2GEsn2ESRTF5HHawORryh4301Ck68g4BYVnB6-gxHKA/m3u8
公视戏剧,http://37.27.111.214:8080/live/87/hls.m3u8#https://py.doube.eu.org/tv/xingshijie/getUrl/gsxj/index.m3u8
公视台语,https://py.doube.eu.org/tv/xingshijie/getUrl/pts-ty/index.m3u8
中视菁采,https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv064#https://py.doube.eu.org/tv/xingshijie/getUrl/bravo/index.m3u8
中视经典,http://37.27.111.214:8080/live/47/hls.m3u8#https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv080#https://py.doube.eu.org/tv/xingshijie/getUrl/ctv-classic/index.m3u8
中视新闻,http://80story.us.to:8073/live.m3u8?c=55#https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv074#https://py.doube.eu.org/tv/xingshijie/getUrl/ctv-news/index.m3u8



中天新闻,https://litv.xn--vurt32enmbh1x.eu.org/?id=4gtv-4gtv009#http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
寰宇台湾,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-longturn15
寰宇新闻,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-longturn14
寰宇财经,http://80story.us.to:8073/live.m3u8?c=53#http://37.27.111.214:8080/live/65/hls.m3u8
龙华卡通,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-longturn01
龙华电影,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-longturn03#http://tv.tvbox6.icu/tv/tw9.php?id=19#http://tvbox6.icu/tv/tw9.php?id=19#http://37.27.111.214:8080/live/19/hls.m3u8
龙华日韩,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-longturn11#https://py.doube.eu.org/tv/xingshijie/getUrl/ltv-rihan/index.m3u8
龙华偶像,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-longturn12
龙华戏剧,https://litv.xn--vurt32enmbh1x.eu.org/?id=litv-longturn18#http://37.27.111.214:8080/live/41/hls.m3u8#https://py.doube.eu.org/tv/xingshijie/getUrl/ltv-xiju/index.m3u8
